filename,sentence_number,sentence_text,past_references,future_references
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,656,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,657,Hey.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,658,"I don’t know how to say this, so I’m just gonna say it.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,659,Get your shit together.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,660,That’s exactly what Doodles said.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,661,"It’s funny, the two of you are like…

There’s nothing funny about it, Bill.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,662,Pay attention to your courses.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,663,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,664,The only reason you enroll high is because of your reputation.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,665,What does that mean?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,666,You need to start showing up.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,667,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,668,Wow.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,669,Okay.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,670,Really?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,671,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,672,"When I was chair, I didn’t ride your ass like this.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,673,"When you were chair, I wasn’t fucking phoning it in.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,674,How many of you did the reading for today?,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,675,I mean honestly.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,676,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,677,Okay.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,678,All right.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,679,Okay.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,680,How many of you are drunk right now?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,681,"[students laugh]

Or stoned?",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,682,See?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,683,That’s fine.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,684,"[writing on chalkboard]

Life isn’t what you think.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,685,It’ll never be what you think.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,686,"[writing on chalkboard]

All meaning is ascribed to the state.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,687,There is no meaning.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,688,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,689,"The idea that we exist in a purposeless universe came about after two World Wars, 85 million dead including the camps.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,690,What do Camus and Beckett have in common?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,691,"[phone chimes]

[student] They both fought in the resistance.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,692,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,693,Yes.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,694,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,695,"For two people who were convinced that there’s no cure for being on this Earth, that there’s nothing to be done… they still tried.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e1_transcript.txt,696,"Cesare Pavese wrote that the only way to escape from the abyss is to look at it, measure it, sound its depths, and go down into it…",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,0,[girl] Is he hot?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,1,Stop.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,2,His wife died.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,3,That’s literally the start of every romance novel.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,4,I just like him.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,5,He’s smart.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,6,And sad.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,7,And hot.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,8,"[squeals, laughs]

What’s this professor’s name again?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,9,Dobson.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,10,Bill Dobson.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,11,You just gave your pie to a Nazi.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,12,"[classical music playing]

I left her dinner in the fridge.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,13,You’re welcome to anything in the pantry.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,14,Thank you.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,15,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,16,This is her.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,17,"[knocking on door]

Ju Ju!",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,18,"Come meet Vicky, uh, your babysitter.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,19,"[doorknob rattling]

Come on, honey.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,20,I…,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,21,I gotta go.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,22,This is a big thing for me.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,23,Come on out.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,24,Are you sure she’s in there?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,25,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,26,"Oh, she’s in there.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,27,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,28,She just likes to fuck with my head.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,29,[Ju Ju] Fuck!,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,30,"[sighs] That, you heard.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,31,Could I use the restroom real quick?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,32,Of course.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,33,It’s down there to your left.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,34,I’m just gonna take a quick shower.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,35,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,36,She’ll make an appearance as soon as I’m gone.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,37,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,38,"No worries, thanks.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,39,"[typing]

[chimes]

Oh shit.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,40,[upbeat music playing],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,41,That’s a girl’s bike.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,42,That’s what the girl I stole it from said.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,43,"[bell rings]

Someone’s in here.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,44,"Uh…

Um…",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,45,[Ju Ju in high-pitched voice],1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,46,Hi!,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,47,Hi.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,48,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,49,You must be Ju Ju.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,50,It’s nice to meet you.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,51,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,52,Can I… Do you wanna just give me a second?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,53,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,54,Do you have fur on your vagina?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,55,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,56,Can I see it?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,57,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,58,No.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,59,It’s just like any other part of your body.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,60,"No, it isn’t.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,61,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,62,"Yes, it is, when you think about it.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,63,"I’m so sorry, but I’m gonna have to go.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,64,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,65,What?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,66,What happened?,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,67,"Uh, I…",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,68,This isn’t…,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,69,What did she do?,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,70,I’m so sorry.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,71,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,72,"[Vicky sighs]

I don’t wanna say that I was triggered by your daughter,",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,73,but I’m uncomfortable.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,74,"[sighs]

Boundaries are important to me, especially in a work situation.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,75,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,76,"Yes, of course.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,77,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,78,"Clearly, there are no boundaries in this house.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,79,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,80,Oh.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,81,Please.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,82,"No, Vicky.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,83,We totally have boundaries.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,84,[Vicky whimpering],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,85,[Ji-Yoon] Can I pay you time and a half?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,86,[in Korean] Can’t take her today.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,87,"Appa, I have no choice.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,88,Didn’t you get a raise recently?,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,89,You need a babysitter.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,90,[in English] I had one.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,91,She had to cancel at the last minute.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,92,"[in Korean] Since I’m old, I can’t keep up with her.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,93,"Since she doesn’t speak Korean, how can I take care of her properly?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,94,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,95,What if something happens?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,96,[in English],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e2_transcript.txt,97,It’s just a couple of hours.,0,0
