no,session,trial,segment,story,segment_num,condition,with_char,sub,sub_session,res_1,res_1_simi_info,res_1_simi_info_z,res_1_simi_self,res_1_simi_self_z,res_1_simi_other,res_1_simi_other_z,res_1_MAD,res_1_MAD_z,res_1_MD,res_1_MD_z,res_1_MAD_sub,res_1_MAD_sub_z,res_1_MD_sub,res_1_MD_sub_z,res_1_MAD_oppo_sub,res_1_MAD_oppo_sub_z,res_1_MD_oppo_sub,res_1_MD_oppo_sub_z,res_1_score,res_1_conf,res_2,res_2_score,res_2_conf,res_3,res_3_score,res_3_conf,version,cond_1,cond_direction,cond_amount,base_segment,base_seg_num,segment_pair,segment_count,label,characters,hit_char,res_1_simi_otherseg_01,res_1_simi_otherseg_02,res_1_simi_otherseg_03,res_1_simi_otherseg_04,res_1_simi_otherseg_05,res_1_simi_otherseg_06,res_1_simi_otherseg_07,res_1_simi_otherseg_08,res_1_simi_otherseg_09,res_1_simi_otherseg_10,res_1_simi_otherseg_11,hit,scenes,note,match_seg_num,is_seg_matched
166,5,12,1_08,1,8,recall_b,True,0118-1,0118-1,"Beth arrives at the diner but breaks down at the sight of April, the woman that Rob has been cheating with. In a rush to flee the scene, a crying Beth is convinced to stay because April suggests that they talk and become friends. Beth lies about her name to April.",,,,,,,0.8268970097902448,1.1782437235384715,0.8211407475483297,1.1603095853490104,0.8348495377269006,1.2039304051971471,0.8331650669224588,1.1983971988720172,0.8522012131214375,1.2641391275380751,0.8435464052715186,1.2333434715142846,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,1_08,8,,3,1_08 : recall_b,"Beth, April",True,0.5770615339770732,0.5289648174955383,0.6441270694827579,0.6186431979995138,0.7726126582215298,0.5900908340504987,0.6423937963826338,0.8436818767365761,0.7601471432983333,0.5195253789732328,0.6076621931721677,0,801 802 803 804 931,,8,True
167,5,13,1_07,1,7,r_recall,True,0118-1,0118-1,"Beth's friend Sheila comes over to Beth's house to see if Beth has found out any more information about Rob's possible affair. Beth says that she confirmed the affair. After Beth says that she will do nothing but try to be a better wife, Sheila suggests that Beth drunkenly confront the woman that Rob is having an affair with.",,,,,0.755687125559372,0.986082953813825,0.8034015870075113,1.1081333978298074,0.8237185542757579,1.1682755080548815,0.755687125559372,0.986082953813825,0.7645469413254822,1.0070688392920526,0.7606831488846629,0.9978343773466132,0.7408089433942705,0.9522698670605924,,5.0,,,,,,,exp,recall_r,b,p_recall/r_recall,1_07,7,,4,1_07 : r_recall,"Beth, Sheila",True,0.6314717175134421,0.6291071417704622,0.6800094431764279,0.7534571624511325,0.656977558526842,0.5727104693489474,0.7662069733131165,0.5700212758640169,0.6345668716802019,0.46520022592251986,0.6230583279208832,0,701 702 703 704 831,,7,True
168,5,14,1_06,1,6,r0,False,0118-1,0118-1,Beth goes to the diner that Sheila told her about to see if Rob is really cheating on her. Beth sees Rob kiss the waitress and confirms that he is having an affair. She does not confront either party.,,,0.6802967190742493,0.8296661783857283,0.6652038419037439,0.8020904795807502,0.8110290196409136,1.130028510827818,0.8125634969089304,1.1345286405089776,0.8261892971238337,1.1760099654639107,0.840534503187195,1.2229918606900174,0.732511294241257,0.9341249530516574,0.7206941100406283,0.9090877398663333,,5.0,,,,,,,exp,r0,b,p0/r0,1_07,7,1_06-07,5,1_06 : r0,"Beth, Rob",True,0.6593468875777463,0.6736196895309352,0.7509348146357475,0.7518107337497985,0.7915035325573054,0.6573348302772408,0.7908885955942174,0.6781899112646916,0.6668753820862842,0.530175230601101,0.7011967335389361,1,504 505 506 632,,5,False
169,5,15,1_06,1,6,r,True,0118-1,0118-1,Beth goes to the diner that Sheila told her about to see if Rob is really cheating on her. Beth sees Rob kiss the waitress and confirms that he is having an affair. She does not confront either party.,,,0.6802967190742493,0.8296661783857283,0.6652038419037439,0.8020904795807502,0.7097192617078587,0.8866179718963816,0.7238707192405252,0.9157291474876497,0.7854572453681804,1.0594603902408215,0.7739091223349991,1.0300019510020038,0.732511294241257,0.9341249530516574,0.715969188064919,0.8993252996040623,,5.0,,,,,,,exp,r,b,p/r,1_07,7,1_06-07,5,1_06 : r,"Beth, Rob",True,0.6593468875777463,0.6736196895309352,0.7509348146357475,0.7518107337497985,0.7915035325573054,0.6573348302772408,0.7908885955942174,0.6781899112646916,0.6668753820862842,0.530175230601101,0.7011967335389361,1,504 505 506 632,,5,False
170,5,16,1_05,1,5,r_p_recall,True,0118-1,0118-1,"After getting a call from Rob saying that he will not be home until late, a suspicious Beth goes to the diner to spy on Rob. From her car, Beth sees that Rob is not meeting a client and watches him kiss the waitress April.",,,,,,,0.8679594056160674,1.324746239282203,0.8697967164497729,1.3322440237111983,0.8686546807668356,1.327572074614155,0.8757336831710247,1.357164090318429,0.8739948711663971,1.3497525574027043,0.8725121619452738,1.3435076190792152,,5.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_05,5,,6,1_05 : r_p_recall,"Beth, Rob, April",True,0.588821471320321,0.6073256427393083,0.6495195065841382,0.6141278182421875,0.869561772401189,0.6190013045967165,0.6746465760068372,0.6579557460383715,0.682980660619426,0.46677530015182467,0.6722869321850266,0,502 504 505 506,,5,True
171,5,17,1_06,1,6,r_p,True,0118-1,0118-1,Rob comes home late from his affair. Beth tries to work up the courage to convince Rob but is unsuccessful.,,,0.6759316325187683,0.8215849919397666,0.6211969917165998,0.7269518681337239,0.6773357596926676,0.8241748386986193,0.6787983998643052,0.8268823072568665,0.7028181890347277,0.872847903046476,0.6900554228358934,0.8480615519014434,0.6734611178696381,0.8170501285239565,0.6830672566948104,0.8348417853203415,,4.0,,,,,,,exp,r_p,b,p_r/r_p,1_07,7,,5,1_06 : r_p,"Beth, Rob",True,0.6025794364641551,0.5665862266035271,0.5372446551705925,0.5869898452854229,0.7031492095465538,0.6101984826831058,0.6023207113056104,0.45593676515908366,0.56110440148857,0.44210667792515157,0.6982127026806688,0,554 1,,5,False
172,5,18,1_06,1,6,recall_b,True,0118-1,0118-1,"Over dinner, Beth tells Rob that she has been considering when he will die. As Rob is initially jarred by the topic, Beth clarifies that she has been considering what she will come when Rob is no longer around for her to take care of. Rob gives her permission to do whatever makes her happy so long as it does not affect her duties as his wife.",,,,,,,0.7232633988204848,0.9144544707639156,0.7346122115181293,0.9386735245484289,0.7531517945861211,0.9801984388805056,0.7564507086608705,0.9878655292648111,0.766272822807321,1.0112361649047188,0.7592100686217111,0.9943476316430649,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,1_06,6,,5,1_06 : recall_b,"Beth, Rob",True,0.5650876431691598,0.5659721035208116,0.5255728058073308,0.5949418943304118,0.6836054714924829,0.7607435886517071,0.5767277347062063,0.48760771387380464,0.6124633687499219,0.42345270928760437,0.6850795477142022,0,601 603 604 605,,6,True
173,5,19,1_05,1,5,r_recall,True,0118-1,0118-1,"After receiving a phone call from Rob saying that he will not be home until late, a suspicious Beth goes to the diner to spy on Rob. There, Beth confirms that Rob is having an affair when she sees him kiss the waitress April.",,,,,0.862592726259041,1.3033877090516728,0.8626595103352505,1.3036487105932255,0.8621733382671368,1.3017513623932102,0.862592726259041,1.3033877090516728,0.8551686865716369,1.275080598766843,0.8700470096800279,1.3332730381322049,0.8707266308837385,1.336076452226032,,5.0,,,,,,,exp,recall_r,b,p_recall/r_recall,1_05,5,,6,1_05 : r_recall,"Beth, Rob, April",True,0.5751349491208733,0.595752378021062,0.6411100521725666,0.6373999206349079,0.8580497257382753,0.6160878778691571,0.685446288525275,0.6291735924022767,0.7115710189001428,0.45824715693917817,0.666707965917013,0,502 504 505 506,,5,True
174,5,20,1_04,1,4,r0,False,0118-1,0118-1,Sheila tells Beth that she suspects that Rob is cheating with a waitress at a diner in town. Beth dismisses the idea but is suspicious.,,,0.7328305244445801,0.9348141474111255,0.7723521804702427,1.0261315376477298,0.6806734171570844,0.8303677429351876,0.6917973581700325,0.851394636832845,0.7794355098021639,1.04393066949384,0.7591230057491168,0.9941421328805055,0.6947170645018884,0.8570160391567335,0.6980779314943545,0.8635416645504325,,2.0,Beth finds a clue in Rob's belongings that hints at a possible affair. Beth does not immediately confront Rob but is suspicious.,,1.0,,,,exp,r0,b,p0/r0,1_05,5,1_04-05,7,1_04 : r0,"Beth, Sheila",True,0.5991853327310989,0.6533132780949931,0.7139456142757143,0.7578668383754034,0.6914150285881367,0.5840121324929647,0.753782913933663,0.6255725845281046,0.6285561405064393,0.4539084704301761,0.5966928520338155,1,404 406,,4,True
175,5,21,1_04,1,4,r,True,0118-1,0118-1,Sheila tells Beth that she suspects that Rob is cheating with a waitress at a diner in town. Beth dismisses the idea but is suspicious.,,,0.7328305244445801,0.9348141474111255,0.7723521804702427,1.0261315376477298,0.7506380472056232,0.9744150661085322,0.7527423037592731,0.979252886871687,0.804162537917003,1.11028337754129,0.7930848240472355,1.0796919248283288,0.6786304210470934,0.8265708586002365,0.6901149516453748,0.8481752036883935,,3.0,,,,,,,exp,r,b,p/r,1_05,5,1_04-05,7,1_04 : r,"Beth, Sheila",True,0.5991853327310989,0.6533132780949931,0.7139456142757143,0.7578668383754034,0.6914150285881367,0.5840121324929647,0.753782913933663,0.6255725845281046,0.6285561405064393,0.4539084704301761,0.5966928520338155,1,404 406,,4,True
176,5,22,1_03,1,3,r_p_recall,True,0118-1,0118-1,"While grocery shopping, Beth overhears Sheila talking to a neighbor about Rob and eavesdrops. Upon hearing that Rob is having an affair with a diner waitress, Beth accidentally knocks over a tower of soup cans and exposes herself. A flustered Beth flees the grocery store as Sheila calls after her.",,,,,,,0.8240879095639922,1.169425490705718,0.8369542035118411,1.2109165167334432,0.8134138367127325,1.1370366557540523,0.846158619249017,1.2424701304055543,0.8283786632748874,1.1829471787798471,0.832272323035659,1.1954852441867192,,5.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_03,3,,8,1_03 : r_p_recall,"Beth, Sheila, One neighbor",True,0.6352563575200864,0.656957897497761,0.8302369235380774,0.7217249651495325,0.6962758427519125,0.5886349881754906,0.7341635460196703,0.6352809401242945,0.6060210897096892,0.4872903343587842,0.6268966871916024,0,301 303 304 305 306,,3,True
177,5,23,1_04,1,4,r_p,True,0118-1,0118-1,Sheila comes over to Beth's house to talk about what happened at the grocery store and all that she has heard regarding Rob's affair.,,,0.718138575553894,0.9037906063893691,0.6675413616928155,0.806295062903037,0.6418839386960625,0.7613712385886834,0.645968847057891,0.7683497713407647,0.6376603614398367,0.7542209466665616,0.6387062501887613,0.7559854994106351,0.69269826636971,0.8531245157010912,0.6614430856153711,0.7953748085692056,,4.0,,,,,,,exp,r_p,b,p_r/r_p,1_05,5,,7,1_04 : r_p,"Beth, Sheila",True,0.6039556350945235,0.6207804830732433,0.719673084347733,0.6702739499709678,0.6162780061296544,0.5306116931865184,0.6851062825166717,0.5418966196366489,0.5374576219185379,0.45005100019290745,0.571100240399685,1,402 404,,3,False
178,5,24,1_04,1,4,recall_b,True,0118-1,0118-1,Sheila comes over to apologize to Beth about what happened at the grocery store. Beth insists that the affair is not true because of what happened to their daughter and asks Sheila to tell Leo that it is not true.,,,,,,,0.7899344856603833,1.0712574214327382,0.8030732117038718,1.1072079006105922,0.8116892796616455,1.1319608132068357,0.8033092324365539,1.1078729653945847,0.8102996627014171,1.1279010075286995,0.8076112147013123,1.1201216168238008,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,1_04,4,,7,1_04 : recall_b,"Beth, Sheila",True,0.6062365546695381,0.6239892079824171,0.7102373643216424,0.7971858416835265,0.5364225937906227,0.42264503694660105,0.694008196503151,0.608662104802762,0.5251583985365842,0.45637698462551235,0.4849579314662269,0,402 403 406 303,,4,True
179,5,25,1_03,1,3,r_recall,True,0118-1,0118-1,"As she does her grocery shopping, Beth overhears Sheila telling another neighbor that Leo saw Rob cheating on Beth with a diner waitress. In shock, Beth accidentally knocks over a tower of soup cans and reveals that she's been eavesdropping. Sheila calls after Beth as Beth flees the scene.",,,,,0.8114628273987681,1.131297400103408,0.8250076847033708,1.1722987082177283,0.8320854261644464,1.1948774065722978,0.8114628273987681,1.131297400103408,0.8373122860574976,1.2121132854075836,0.8239417107264155,1.168970042011719,0.830020780895222,1.1882032062166472,,5.0,,,,,,,exp,recall_r,b,p_recall/r_recall,1_03,3,,8,1_03 : r_recall,"Beth, Sheila, One neighbor",True,0.6508767429439211,0.6575114820996799,0.8242486193704475,0.749430434837651,0.6879725264047959,0.5659278854836435,0.7290581102773144,0.6573619352718868,0.5981479517209489,0.5047246928535464,0.5986410233539167,0,301 303 304 305 306,,3,True
180,5,26,1_02,1,2,r0,False,0118-1,0118-1,Sheila and Leo come over for coffee at Beth and Rob's place. Leo recognizes Rob but can't put a finger on it.,,,0.843897819519043,1.2345630971305928,0.765259136883433,1.0087852913923387,0.7784302333315591,1.0413744246202823,0.7384015904734592,0.9469554020376251,0.8326414984678396,1.1966877097921138,0.7932349189070812,1.0800966050939846,0.699920543323363,0.8671447472767516,0.713506535556016,0.8942907156412301,,2.0,,,,,,,exp,r0,b,p0/r0,1_03,3,1_02-03,9,1_02 : r0,"Beth, Sheila, Rob, Leo",True,0.6905284024460584,0.7630663738503642,0.5719457057790873,0.6341582800126007,0.5940359094275015,0.49006972645804114,0.6126996190434115,0.49052722619722045,0.45592374638433936,0.3560046904537899,0.5526252586110039,1,154 207 202,,2,True
181,5,27,1_02,1,2,r,True,0118-1,0118-1,Sheila and Leo come over for coffee at Beth and Rob's place. Leo recognizes Rob but can't put a finger on it.,,,0.843897819519043,1.2345630971305928,0.765259136883433,1.0087852913923387,0.7597431743321631,0.9956073477871911,0.7800582220503658,1.045519243062115,0.8326414984678396,1.1966877097921138,0.8149034188504388,1.1414548917041758,0.699920543323363,0.8671447472767516,0.7178442855533759,0.9031831819786501,,3.0,,,,,,,exp,r,b,p/r,1_03,3,1_02-03,9,1_02 : r,"Beth, Sheila, Rob, Leo",True,0.6905284024460584,0.7630663738503642,0.5719457057790873,0.6341582800126007,0.5940359094275015,0.49006972645804114,0.6126996190434115,0.49052722619722045,0.45592374638433936,0.3560046904537899,0.5526252586110039,1,155 207 202,,2,True
182,5,28,1_01,1,1,r_p_recall,True,0118-1,0118-1,"Beth and Rob arrive at their new home in Pasadena. Beth meets a pair of their neighbors, Sheila and Leo, who insist on coming over to share the gossip about other neighbors.",,,,,,,0.8246481352339317,1.1711739168747817,0.8284638225675199,1.183218630299756,0.8510246628607498,1.2598569334344454,0.8588842215792407,1.2890755144216048,,,,,,5.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_01,1,,10,1_01 : r_p_recall,"Beth, Sheila, Rob, Leo",True,0.8042275493118098,0.6990300619374081,0.651076123423549,0.6712951412591527,0.6057427334342875,0.5078683599897766,0.6282177118177299,0.5533537621242492,0.520179398777814,0.440325257767604,0.5795801678447642,0,101 102 153 155,,1,True
184,5,30,1_02,1,2,recall_b,True,0118-1,0118-1,"Sheila and Leo come over for coffee at Beth and Rob's place. Sheila gets annoyed with Rob for treating Beth as though she is a maid, although apologizes for the tension. Leo recognizes Rob from somewhere but does not figure it out until Rob reveals where he works. Leo signals to Sheila and they leave.",,,,,,,0.7965248119549141,1.0890326731760815,0.7989841302934929,1.0957967769005603,0.8290319844149125,1.1850328199852287,0.836834552249333,1.210517157079485,0.8193804924505563,1.1549293414942021,0.840581807816885,1.2231530557751382,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,1_02,2,,9,1_02 : recall_b,"Beth, Sheila, Rob, Leo",True,0.7353580544744405,0.8258325245025753,0.6520272607462251,0.7543125525145694,0.6529778719878214,0.5494847010464785,0.7062776872035892,0.6039896145891842,0.5282104048416292,0.37964564901109366,0.6016345522733263,0,207 202 204 205 206,,2,True
185,5,31,1_01,1,1,r_recall,True,0118-1,0118-1,"Beth and Rob arrive at their new mansion. Beth meets a pair of their neighbors, Sheila and Leo, who insist that they come over later for coffee.",,,,,0.8414694150133133,1.2261857935469593,0.8066744757045522,1.1174338528103052,0.802296344127442,1.1050238277608353,0.8414694150133133,1.2261857935469593,0.8333888058390473,1.1991292102535807,0.8255252885335652,1.1739216213788457,0.8254836414160331,1.173790878593744,,5.0,,,,,,,exp,recall_r,b,p_recall/r_recall,1_01,1,,10,1_01 : r_recall,"Beth, Sheila, Rob, Leo",True,0.8264218709469681,0.7576112994420695,0.6577118470522076,0.6756706739061756,0.6600510437756822,0.5335403512705373,0.6559433889705328,0.6048589819506133,0.5393096917078715,0.5097145454674673,0.6155099735270231,0,101 102 233,spoiler,1,True
186,3,1,2_11,2,11,r_recall,True,0118-2,0118-2,"Simone and Naomi are in a cardiovascular dance class and when it ended, they talk about why Simone seemed angry. Naomi brings up Karl and Simone shows clear evidence of frustration. Naomi then tells Simone she saw Karl's car at a hotel about a year ago and Simone gets made at Naomi for not telling her sooner, and decides to go ask Naomi's son Tommy to make love",,,,,0.8003588289044615,1.0996098313937062,0.7914222720838863,1.0752266906081456,0.7971525126250041,1.0907521754547547,0.8003588289044615,1.0996098313937062,0.802694716804064,1.1061428495726267,0.7759627009822683,1.035142685083588,0.7859584178448544,1.0607700868006105,,5.0,,,,,,,exp,recall_r,b,p_recall/r_recall,2_11,11,,0,2_11 : r_recall,"Simone, Naomi, Tommy",True,0.5397803799988434,0.7131321995026412,0.575332834020621,0.5388315147552142,0.5870033896495664,0.5237023225806148,0.5908929251811297,0.5359973565350433,0.5801830484960497,0.5703703018448902,0.7899620428634367,0,1101 1102 1103 1106 1107 1201,,11,True
187,3,2,2_10,2,10,r0,False,0118-2,0118-2,"Karl and Simone are in a fight about Karl's spottiness, and Simone can't get through to him her frustration. Naomi sees Karl and shows signs of affection towards him. Tommy will ask Simone to have sex in this segment",,,0.6572613716125488,0.7879768012567607,0.6920320137924556,0.8518448119907724,0.690597936754535,0.8490979737089769,0.6558767358097558,0.7855429889764741,0.7489749359860488,0.970616176828828,0.7244691610968839,0.916987494568924,0.6399314447755431,0.758057636739449,0.5913539336238558,0.6797455227162952,,2.0,,,,,,,exp,r0,b,p0/r0,2_11,11,2_10-11,1,2_10 : r0,"Simone, Karl",True,0.6159272272038749,0.6876023063488688,0.6666571630170608,0.6753940433843482,0.6964225892482643,0.6157869354738157,0.6668179787241393,0.6486433665776936,0.5876030246810741,0.6865220186218088,0.7323972014633007,0,402 55 1 708,,11,False
